"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
4790,"Nick Couzner",56.0,0,"","AU",1841,6.0,0,1,0,0,2,4,1,15,0,10.0,1379110
4791,"Tom Eichenfels2",56.0,0,"","DE",1977,6.0,0,1,0,0,4,3,1,15,0,10.0,1314070
4792,"Sergio Montes De Oca",56.0,0,"","ES",1747,7.0,0,1,0,0,2,5,1,15,0,8.0,983740
4793,"Brighton Jager",56.0,0,"","US",1758,7.0,0,1,0,0,6,4,1,15,0,10.0,1260919
4794,"Jorge López6",56.0,0,"","ES",1301,8.0,0,2,0,0,12,11,2,20,0,7.0,1394731
4795,"Juan Carlos Fontiveros",56.0,0,"","ES",1417,9.0,0,2,0,0,13,7,2,23,0,11.0,1129975
4796,"Randall Spradlin",56.0,0,"","US",1550,9.0,0,3,0,0,18,5,2,38,0,9.0,903716
4797,"Dom Paiz",56.0,0,"","US",1139,9.0,0,3,0,0,36,6,1,35,0,9.0,1364668
4798,"Calum Colquhoun",56.0,0,"","SCT",1866,10.0,0,2,0,0,11,4,2,24,0,7.0,1258467
4799,"Thibault Breboin2",55.6666679,0,"","CA",1118,5.0,8,12,7,0,78,11,1,162,0,5.0,1389219
4800,"Michael Peguero",55.6666679,0,"","DO",1345,6.0,6,12,0,0,64,11,1,161,0,7.0,1369343
4801,"Stephen Allison3",55.6666679,0,"","AU",1136,8.0,3,12,0,0,90,7,2,106,0,8.0,1173628
4802,"Peyton Hinson",55.5,0,"","US",1209,3.0,5,6,63,4,14,11,1,78,5,2.0,522301
4803,"Alexandre Byers-Bonin",55.5,0,"","CA",422,7.0,4,9,14,1,43,11,2,54,1,6.0,1301450
4804,"Jordan Collins2",55.5,0,"","US",728,7.0,2,7,6,1,68,11,2,44,0,4.0,1389981
4805,"Pedro Batista9",55.5,0,"","BR",819,6.0,4,8,5,0,37,10,2,88,0,9.0,1269710
4806,"Damian Rotuno",55.5,0,"","AR",1129,7.0,3,8,0,0,85,11,1,89,0,8.0,1389088
4807,"Andrew Ronquillo",55.5,0,"","US",1481,8.0,2,8,0,0,49,5,1,49,0,8.0,699818
4808,"Marco Mancini4",55.5,0,"","IT",1251,6.0,1,5,1,0,38,9,1,40,1,3.0,1276667
4809,"Connor Tompkins2",55.5,0,"","US",1654,7.0,1,5,0,0,41,6,1,74,0,4.0,841854
4810,"Vladyslav Semenov",55.5,0,"","UA",1854,8.0,1,6,0,0,28,4,1,54,0,10.0,1148413
4811,"Daryl Hayes Daryl Hayes",55.5,0,"","US",1040,8.0,0,7,0,0,34,11,2,82,0,9.0,1392285
4812,"Elwood Fayers-Norton",55.3333321,0,"","GB",1143,5.0,7,12,5,2,133,11,1,133,0,9.0,1325798
4813,"Brian Strauss",55.3333321,0,"","US",1257,5.0,6,11,9,1,60,11,1,79,2,3.0,1295736
4814,"Carlos Arevalo2",55.3333321,0,"","AR",942,7.0,4,10,8,1,48,9,1,82,0,10.0,1242782
4815,"Vishavpreet Sandhu",55.3333321,0,"","US",1504,5.0,6,10,5,0,78,11,1,126,0,4.0,1391554
4816,"Heungbae Park",55.3333321,0,"","KR",1092,5.0,5,9,1,0,66,9,1,125,0,8.0,1227155
4817,"Adam Rowlands",55.3333321,0,"","GB",1270,6.0,5,9,0,0,60,11,1,117,0,7.0,521778
4818,"Angelo Spear",55.3333321,0,"","US",799,8.0,2,12,0,0,89,11,2,75,0,7.0,1379006
4819,"Norbert Plaszewski2",55.0,0,"","NO",1081,2.0,3,3,14,1,21,11,1,42,1,5.0,594418
4820,"Wayne Cerbo",55.0,0,"","US",1165,6.0,2,6,7,1,31,11,1,31,2,6.0,1399262
4821,"Julia Kaminski",55.0,0,"","DE",1070,1.0,1,1,15,1,0,11,1,15,1,1.0,1359263
4822,"Bryon Dashnaw",55.0,0,"","US",1265,1.0,1,1,10,1,1,10,1,14,0,11.0,433971
4823,"Justin Dowey",55.0,0,"","US",897,6.0,1,2,7,1,17,10,1,17,1,2.0,850365
4824,"Byungjoon Yoo",55.0,0,"","KR",1315,5.0,6,9,0,0,50,11,1,121,0,8.0,1376534
4825,"Moises Rojas2",55.0,0,"","MX",486,7.0,5,18,0,0,150,11,2,103,0,7.0,1387643
4826,"Adrian Barnes-Roberts",55.0,0,"","GB",1349,6.0,4,6,0,0,15,8,1,54,0,11.0,909074
4827,"Jean Sebastien Mourgues",55.0,0,"","FR",1228,6.0,3,5,0,0,22,11,1,40,0,6.0,1400355
4828,"Reid Kerr",55.0,0,"","US",1398,7.0,3,8,0,0,59,11,2,99,0,6.0,1389725
4829,"Wojtek Chmielewski",55.0,0,"","PL",717,8.0,3,10,0,0,95,11,2,78,0,7.0,1387560
4830,"Erick Corrales",55.0,0,"","CR",1178,4.0,2,2,0,0,13,9,1,16,0,9.0,1132956
4831,"Lewis Ogle",55.0,0,"","NZ",1148,4.0,2,2,0,0,19,9,1,28,0,8.0,1353021
4832,"Ronald Fish",55.0,0,"","US",1236,5.0,2,3,0,0,8,11,1,43,0,5.0,1330276
4833,"Tobey Criddle-Dore",55.0,0,"","GB",1410,5.0,2,2,0,0,14,11,1,30,0,9.0,1393593
4834,"Cosmin Bunescu2",55.0,0,"","IT",1321,6.0,2,3,1,0,25,11,1,38,0,6.0,1395649
4835,"Dylan Lind",55.0,0,"","US",1366,6.0,2,3,0,0,28,11,1,42,0,5.0,748395
4836,"Joshua Collins17",55.0,0,"","GB",1213,6.0,2,4,0,0,34,11,2,16,0,8.0,1395452
4837,"Marco A Corsini",55.0,0,"","BR",1374,6.0,2,4,0,0,35,11,1,44,0,8.0,1359997
4838,"Leonardo Luiz Seixas Iorio",55.0,0,"","BR",1598,6.0,2,4,0,0,38,11,1,47,0,5.0,1378954
4839,"Wally Czarnik",55.0,0,"","US",1007,7.0,2,4,0,0,40,11,2,42,0,7.0,1325461
4840,"Steve Boyd3",55.0,0,"","GB",1007,7.0,2,5,0,0,51,9,1,41,0,7.0,1242431
4841,"Andres Margas",55.0,0,"","CL",948,2.0,1,1,0,0,4,10,1,8,0,7.0,1117689
4842,"Simon Agersnap2",55.0,0,"","DK",1247,3.0,1,1,0,0,1,11,1,14,0,10.0,1273994
4843,"Steven Hicks2",55.0,0,"","US",1209,3.0,1,1,0,0,2,8,1,14,0,8.0,393487
4844,"Brennan Boxall",55.0,0,"","CA",1074,3.0,1,1,0,0,5,9,1,14,0,6.0,558282
4845,"Rylan Schwob",55.0,0,"","CA",1196,3.0,1,1,0,0,9,11,1,8,0,8.0,1389135
4846,"Antonio Girona",55.0,0,"","ES",1092,3.0,1,1,0,0,14,9,1,12,0,8.0,1274087
4847,"Peter Stamos",55.0,0,"","CA",1247,3.0,1,1,0,0,16,11,1,15,0,7.0,735081
4848,"Taylor Ford2",55.0,0,"","US",1331,4.0,1,1,0,0,2,11,1,14,0,8.0,1376845
4849,"Mykhailo Smaliuk",55.0,0,"","UA",1374,4.0,1,1,0,0,3,11,1,14,0,8.0,1138721
4850,"Matthew Froelich",55.0,0,"","US",1385,4.0,1,1,0,0,3,11,1,8,0,2.0,1379075
4851,"AM Stackhouse",55.0,0,"","US",1262,4.0,1,1,0,0,4,8,1,8,0,11.0,559212
4852,"Jesse Schultz",55.0,0,"","US",1333,4.0,1,1,0,0,4,11,1,14,0,10.0,956803
4853,"Matt Cobb",55.0,0,"","AU",1385,4.0,1,1,0,0,4,11,1,14,0,4.0,1095856
4854,"Mateusz Bialik",55.0,0,"","PL",1291,4.0,1,1,0,0,4,8,1,9,0,6.0,1361961
4855,"Jordan Hall4",55.0,0,"","US",1385,4.0,1,1,0,0,5,11,1,14,0,2.0,1376818
4856,"Ricardo Matos9",55.0,0,"","PT",1385,4.0,1,1,0,0,5,11,1,14,0,5.0,1387762
4857,"Mattéo Bizouarn",55.0,0,"","FR",1385,4.0,1,1,0,0,7,11,1,9,0,5.0,1393651
4858,"Christopher Serrano",55.0,0,"","AU",1414,4.0,1,1,0,0,8,11,1,15,0,2.0,1382450
4859,"Marc-Joel Schulz",55.0,0,"","DE",1385,4.0,1,1,0,0,9,11,1,8,0,10.0,1380720
4860,"Iago Antepazo Janeiro",55.0,0,"","ES",1385,4.0,1,1,0,0,9,11,1,12,0,11.0,1390310
4861,"Marco Mumenthaler",55.0,0,"","CH",1353,4.0,1,1,0,0,10,11,1,8,0,9.0,1378361
4862,"Samuel Schippers",55.0,0,"","AU",1461,4.0,1,1,0,0,11,11,1,14,0,5.0,1261706
4863,"Thijmen Bouman",55.0,0,"","NL",1385,4.0,1,1,0,0,11,11,1,14,0,9.0,1398355
4864,"Parker D Anderson",55.0,0,"","US",1217,4.0,1,1,0,0,12,11,1,14,0,4.0,1388262
4865,"Jérémie Scié2",55.0,0,"","FR",1386,4.0,1,1,0,0,12,11,1,13,0,5.0,1394351
4866,"Miniminer Gaming",55.0,0,"","WLS",1385,4.0,1,1,0,0,12,11,1,14,0,5.0,1394352
4867,"Daniel Buciuleac",55.0,0,"","RO",1386,4.0,1,1,0,0,12,11,1,8,0,5.0,1399876
4868,"Erick Marinheiro",55.0,0,"","BR",1385,4.0,1,1,0,0,13,11,1,15,0,4.0,1398349
4869,"Krebao M",55.0,0,"","BR",1385,4.0,1,1,0,0,13,11,1,9,0,9.0,1399429
4870,"Wyatt Mueller",55.0,0,"","US",1385,4.0,1,1,0,0,14,11,1,13,0,5.0,1396410
4871,"Tomas Sambiase",55.0,0,"","AR",1527,5.0,1,1,0,0,9,7,1,15,0,3.0,649370
4872,"Thomas Nuglisch",55.0,0,"","DE",1391,5.0,1,2,0,0,13,11,1,28,0,10.0,1343770
4873,"Mikołaj Krawczyk",55.0,0,"","PL",1251,5.0,1,2,0,0,16,11,1,27,0,8.0,1154620
4874,"Ben Ahlers",55.0,0,"","DE",1368,5.0,1,2,4,0,17,11,1,27,1,3.0,1345249
4875,"Nicholas Rabbitt2",55.0,0,"","AU",1425,5.0,1,2,0,0,18,11,1,17,0,8.0,764592
4876,"Sal Salemme",55.0,0,"","US",1444,6.0,1,2,0,0,11,7,1,18,0,7.0,698425
4877,"David Vega Sánchez",55.0,0,"","ES",1308,6.0,1,2,0,0,12,11,1,9,0,7.0,1371244
4878,"Timothy Viere",55.0,0,"","US",1193,6.0,1,2,0,0,15,8,1,27,0,11.0,1362097
4879,"Adrian Rodrigues Copque",55.0,0,"","AR",1082,6.0,1,2,0,0,18,11,1,15,0,5.0,1295791
4880,"David Flores Rodríguez",55.0,0,"","ES",1409,6.0,1,2,0,0,21,11,1,30,0,7.0,1142131
4881,"Kyle Gindlesperger",55.0,0,"","US",1313,6.0,1,2,0,0,29,11,1,13,0,6.0,1399557
4882,"John Hencke",55.0,0,"","US",1284,6.0,1,3,0,0,36,11,1,35,0,4.0,1068304
4883,"Dylan Daventry",55.0,0,"","GB",1317,7.0,1,2,0,0,1,11,1,15,0,6.0,1026647
4884,"Jackson Minter",55.0,0,"","US",1487,7.0,1,3,0,0,5,6,1,45,0,8.0,659708
4885,"Joseph Grapotte",55.0,0,"","IT",1412,7.0,1,2,0,0,9,7,1,18,0,6.0,1257012
4886,"Oscar Del Barrio",55.0,0,"","ES",1380,7.0,1,5,0,0,9,8,1,42,0,9.0,1380556
4887,"Matt Cheeseman",55.0,0,"","US",1427,7.0,1,2,0,0,11,7,1,17,0,10.0,1207925
4888,"Henning Rull",55.0,0,"","DE",1347,7.0,1,2,0,0,12,11,1,23,0,5.0,1395644
4889,"Raul Hernández García",55.0,0,"","ES",1620,7.0,1,2,0,0,14,5,1,30,0,8.0,1207330
4890,"Sven Thome",55.0,0,"","DE",1102,7.0,1,2,0,0,18,11,1,21,0,7.0,1236554
4891,"Burakcan Zihni",55.0,0,"","TR",1286,7.0,1,3,0,0,19,11,2,19,1,5.0,1398765
4892,"Elias Agdaoui",55.0,0,"","ES",1114,7.0,1,4,5,0,24,8,1,21,0,5.0,1238986
4893,"Juan Pablo Maidana",55.0,0,"","AR",1369,7.0,1,3,0,0,27,11,1,26,0,6.0,1394933
4894,"Dylan Faks",55.0,0,"","AR",1135,7.0,1,2,0,0,28,11,2,9,0,9.0,1361692
4895,"Nick Tremmaglia",55.0,0,"","CA",1202,7.0,1,4,0,0,31,8,1,32,0,7.0,1348993
4896,"Marko Pap",55.0,0,"","FI",1526,7.0,1,3,0,0,31,11,1,32,0,9.0,1362415
4897,"James Offutt",55.0,0,"","US",1316,7.0,1,4,0,0,38,11,1,51,0,7.0,170170
4898,"Wayne Hinde",55.0,0,"","ZA",1305,7.0,1,4,0,0,47,11,1,46,0,4.0,1389794
4899,"Zohaib Hossain2",55.0,0,"","BD",1308,8.0,1,2,0,0,15,11,2,14,0,8.0,1351166
4900,"David Parrilla2",55.0,0,"","US",1292,8.0,1,2,0,0,21,11,1,17,0,5.0,1395847
4901,"Farid Calas",55.0,0,"","AR",1339,8.0,1,3,0,0,31,7,1,27,0,8.0,1365943
4902,"Landucci Roberto",55.0,0,"","IT",311,8.0,1,6,0,0,49,11,2,24,0,9.0,1317428
4903,"Jorge Betancourt2",55.0,0,"","US",1255,9.0,1,4,0,0,28,8,1,24,0,8.0,1336406
4904,"Jacques Erpelding",55.0,0,"","CA",1794,6.0,0,1,0,0,5,5,1,15,0,10.0,353582
4905,"Sean Connelly",55.0,0,"","IE",2105,7.0,0,1,0,0,1,3,1,15,0,10.0,1062023
4906,"Azizul Osman",55.0,0,"","MY",1836,7.0,0,2,0,0,18,5,1,17,0,9.0,1276738
4907,"Angus Gillman",55.0,0,"","AU",1111,8.0,0,7,0,0,93,11,2,48,0,6.0,1397679
4908,"Brent Thompson7",55.0,0,"","US",1729,9.0,0,3,0,0,9,4,1,31,0,10.0,473016
4909,"Rob J Davies",55.0,0,"","WLS",1509,9.0,0,3,0,0,12,6,1,20,0,9.0,1242945
4910,"Andres Arellano2",55.0,0,"","MX",1240,9.0,0,4,0,0,30,11,2,22,0,6.0,1395271
4911,"Yoann Maingon",55.0,0,"","FR",1742,9.0,0,4,0,0,32,5,1,55,0,8.0,1378406
4912,"Luke Dow",55.0,0,"","AU",1752,9.0,0,4,0,0,40,4,1,50,0,8.0,848428
4913,"Charles Collignon",55.0,0,"","FR",2120,9.0,0,6,0,0,47,3,1,66,0,6.0,433207
4914,"Juan Torres8",54.7999992,0,"","PR",1365,5.0,12,19,21,3,172,11,1,133,1,7.0,1140647
4915,"Wolf Lambert2",54.75,0,"","BE",735,8.0,4,14,2,0,103,11,2,86,0,7.0,1394288
4916,"Elias I Fresquez",54.6666679,0,"","US",1051,5.0,7,12,16,1,48,11,1,149,0,6.0,1068112
4917,"Johhan Maldonado",54.5,0,"","CO",1299,6.0,8,13,32,2,129,11,1,139,1,3.0,1367063
4918,"Matthew Crowley2",54.5,0,"","US",1545,8.0,1,6,14,1,50,11,1,76,1,6.0,1383372
4919,"Hidde Boland",54.5,0,"","NL",1144,6.0,3,7,0,0,34,9,1,47,0,6.0,1383654
4920,"Thiago Koster Lago",54.5,0,"","BR",1333,7.0,3,8,4,0,50,11,1,97,1,4.0,1285960
4921,"Jacob Ouellet",54.5,0,"","CA",1319,6.0,2,5,3,0,22,11,1,65,0,7.0,1259975
4922,"Mitchell Whyte",54.5,0,"","AU",873,7.0,1,7,0,0,41,11,2,70,0,9.0,1136404
4923,"Flavius Grigoras",54.1818199,0,"","RO",1169,6.0,17,41,0,0,231,11,1,530,0,8.0,1391066
4924,"Jan Korzeniowski",54.1111107,0,"","PL",1274,6.0,13,33,0,0,90,11,1,439,0,10.0,1390929
4925,"Francisco Jose Silva",54.0,0,"","AR",775,3.0,3,5,24,3,31,11,2,58,3,2.0,1274417
4926,"Will Smith13",54.0,0,"","GB",1103,6.0,3,5,22,1,23,11,1,43,2,4.0,1192248
4927,"Christopher Moore17",54.0,0,"","US",580,3.0,2,2,2,1,5,11,1,16,0,8.0,1073409
4928,"Gabriel Tindall Gundry",54.0,0,"","GB",1081,1.0,1,1,8,1,5,11,1,8,0,8.0,1305581
4929,"Carlos Roman",54.0,0,"","PR",1222,1.0,1,1,10,1,9,9,1,14,0,5.0,905796
4930,"Viktor Sun",54.0,0,"","CN",1214,6.0,7,20,4,0,190,11,1,147,0,5.0,1399645
4931,"Dustin Karaffa",54.0,0,"","US",993,3.0,3,3,0,0,8,10,1,40,0,6.0,850964
4932,"Mattia Giovannoni",54.0,0,"","IT",1307,6.0,3,5,1,0,18,11,1,41,0,5.0,1382478
4933,"De Zhi Hu",54.0,0,"","CN",1286,6.0,3,6,0,0,47,9,1,81,0,7.0,1283550
4934,"Glen Coultas",54.0,0,"","US",1017,2.0,2,2,1,0,7,10,1,28,0,6.0,910947
4935,"Alexander Bitter2",54.0,0,"","DE",1488,4.0,2,2,0,0,8,11,1,17,0,7.0,1385418
4936,"Troy Smith4",54.0,0,"","AU",1345,4.0,2,2,0,0,12,11,1,27,0,4.0,304755
4937,"Bradley Aiken",54.0,0,"","AU",1479,5.0,2,2,0,0,8,11,1,28,1,5.0,1377632
4938,"Timothy Mcclellan2",54.0,0,"","US",763,5.0,2,3,0,0,10,11,2,23,1,4.0,804329
4939,"Henrique Baptista3",54.0,0,"","BR",1340,5.0,2,2,0,0,20,11,1,16,0,6.0,1138456
4940,"Jack Butler7",54.0,0,"","GB",1370,6.0,2,5,0,0,26,11,1,68,0,9.0,1389877
4941,"Joe Simmons5",54.0,0,"","US",1483,7.0,2,5,14,0,24,6,1,73,2,5.0,1106622
4942,"Pablo Lopez Menendez5",54.0,0,"","ES",1244,7.0,2,5,0,0,46,11,1,32,0,7.0,1374999
4943,"Adrian Köfer",54.0,0,"","AT",1315,7.0,2,4,0,0,53,11,1,50,0,5.0,1374748
4944,"Derrick Geiger",54.0,0,"","US",946,2.0,1,1,0,0,0,10,1,14,0,2.0,926437
4945,"Mathew Kurland",54.0,0,"","US",1064,2.0,1,1,0,0,2,9,1,8,0,3.0,381038
4946,"Ezekiel Rosenquist",54.0,0,"","US",1052,2.0,1,1,0,0,3,11,1,9,1,1.0,1103325
4947,"Raghav Kakade",54.0,0,"","IN",1189,3.0,1,1,0,0,5,11,1,15,0,5.0,1309834
4948,"Pedro Bota Da Silva",54.0,0,"","PT",1250,3.0,1,1,0,0,12,11,1,13,0,8.0,1208307
4949,"Ash Robertson2",54.0,0,"","AU",1378,4.0,1,1,0,0,4,8,1,14,0,3.0,497524
4950,"Art Mann",54.0,0,"","US",1297,4.0,1,1,0,0,4,8,1,14,0,9.0,631206
4951,"Andrej Timotic",54.0,0,"","AT",1400,4.0,1,1,0,0,6,11,1,9,0,2.0,1392174
4952,"Mihai Nita",54.0,0,"","GB",1217,4.0,1,1,0,0,7,9,1,14,0,5.0,1081083
4953,"Őri József2",54.0,0,"","HU",1348,4.0,1,1,0,0,7,11,1,8,0,5.0,1112527
4954,"Viivi Hattara2",54.0,0,"","SE",1385,4.0,1,1,0,0,8,11,1,14,0,5.0,1363468
4955,"Cristian Avila",54.0,0,"","AR",1385,4.0,1,1,0,0,9,11,1,8,0,2.0,1400762
4956,"Patrick Krüger3",54.0,0,"","DE",1385,4.0,1,1,0,0,10,11,1,14,0,8.0,1388510
4957,"Jake Diaz De Villegas",54.0,0,"","US",1384,4.0,1,1,0,0,10,11,1,8,0,6.0,1398452
4958,"Mario Wierzchowski",54.0,0,"","US",1270,4.0,1,1,0,0,11,8,1,14,0,10.0,1356370
4959,"Jesse Booth",54.0,0,"","US",1385,4.0,1,1,0,0,13,11,1,13,0,9.0,1390511
4960,"Adam Orta Rodriguez",54.0,0,"","ES",1385,4.0,1,1,0,0,15,11,1,13,0,7.0,1394431
4961,"Thomas Holshaug",54.0,0,"","NO",1357,5.0,1,1,0,0,3,8,1,14,0,9.0,464472
4962,"Chris Brune",54.0,0,"","US",1379,5.0,1,1,0,0,3,8,1,15,0,6.0,721781
4963,"Dylan Smith40",54.0,0,"","CA",1382,5.0,1,1,0,0,4,7,1,14,0,9.0,1011956
4964,"Dean Hennings2",54.0,0,"","AU",1565,5.0,1,1,0,0,4,7,1,15,0,10.0,1233194
4965,"Stephane Houle",54.0,0,"","CA",1343,5.0,1,1,0,0,6,8,1,15,0,6.0,1083920
4966,"Rouquet Didier",54.0,0,"","FR",1080,5.0,1,2,0,0,8,11,1,25,0,9.0,1373740
4967,"Bryon Dashnaw2",54.0,0,"","US",1310,5.0,1,1,0,0,10,8,1,15,0,12.0,597185
4968,"Bradley Herring",54.0,0,"","CA",1375,5.0,1,2,0,0,11,11,1,16,0,4.0,1182397
4969,"James Singleton5",54.0,0,"","GB",1499,5.0,1,1,0,0,14,7,1,14,0,7.0,553714
4970,"Andrea Nico",54.0,0,"","IT",1030,6.0,1,2,0,0,8,8,1,15,0,3.0,867778
4971,"Christoph Rojko",54.0,0,"","AT",1318,6.0,1,2,1,0,13,11,1,15,0,5.0,1321652
4972,"Chad Lewis3",54.0,0,"","US",1063,6.0,1,3,4,0,14,11,1,16,0,3.0,1322508
4973,"Dongdong Zheng",54.0,0,"","CN",1142,6.0,1,2,0,0,19,6,1,26,1,3.0,1336227
4974,"Lorenzo Bonifazio8",54.0,0,"","BE",1119,6.0,1,2,0,0,21,9,1,16,0,8.0,991880
4975,"Tyler Hobbs3",54.0,0,"","US",1013,6.0,1,2,0,0,24,10,2,15,0,8.0,1331278
4976,"Clayton Mistler",54.0,0,"","US",1367,6.0,1,3,0,0,30,11,1,37,0,9.0,1343761
4977,"Thomas Brunnhuber2",54.0,0,"","DE",1357,6.0,1,2,0,0,32,11,1,22,0,7.0,1395617
4978,"Brandon Lee Rodriguez",54.0,0,"","US",1147,7.0,1,2,0,0,8,11,1,14,0,9.0,1309925
4979,"Daniel York4",54.0,0,"","US",1278,7.0,1,2,0,0,10,11,2,13,0,10.0,1371083
4980,"Jason Stott",54.0,0,"","US",1311,7.0,1,2,0,0,13,11,1,27,0,6.0,1393142
4981,"Bogdan Ivan2",54.0,0,"","RO",1272,7.0,1,2,0,0,16,11,1,28,0,7.0,1386600
4982,"Chris Fleear",54.0,0,"","US",1047,7.0,1,3,0,0,18,9,1,26,0,6.0,446353
4983,"Cristian Villalba Arenas",54.0,0,"","ES",1310,7.0,1,2,0,0,18,11,2,20,0,8.0,1377062
4984,"Marc Sala4",54.0,0,"","ES",1478,7.0,1,2,0,0,18,6,1,15,0,4.0,1377666
4985,"Quinton Alderman",54.0,0,"","US",1345,7.0,1,2,0,0,19,11,1,25,0,5.0,1382868
4986,"William Du2",54.0,0,"","CA",1226,7.0,1,2,0,0,20,11,1,9,0,8.0,1206943
4987,"Zacharie Picard",54.0,0,"","CA",1356,7.0,1,3,0,0,21,7,1,40,0,7.0,1290667
4988,"Zoe Moore",54.0,0,"","GB",1458,7.0,1,2,0,0,22,8,1,29,0,6.0,904713
4989,"Patrick Winzenick",54.0,0,"","DE",1290,7.0,1,2,0,0,30,11,1,19,0,9.0,480242
4990,"Andrey Lapushev",54.0,0,"","KZ",1315,8.0,1,2,0,0,16,7,2,23,0,10.0,1310184
4991,"Daniel Davis29",54.0,0,"","US",1209,8.0,1,2,0,0,16,11,2,19,0,7.0,1351459
4992,"David Charles Brown",54.0,0,"","AU",967,8.0,1,3,0,0,17,9,2,17,0,7.0,1201982
4993,"Bruno Pontes2",54.0,0,"","BR",1309,8.0,1,2,0,0,18,11,1,15,0,7.0,1371575
4994,"Camden Ransberger",54.0,0,"","US",1292,8.0,1,2,0,0,20,11,1,8,0,6.0,1399326
4995,"Daniel Hillen",54.0,0,"","IE",1490,8.0,1,3,0,0,23,8,1,43,0,8.0,1346992
4996,"Göktuğ Akıl2",54.0,0,"","TR",1575,8.0,1,2,0,0,25,11,1,13,0,7.0,1362871
4997,"Kurtis Kieneker",54.0,0,"","CA",1039,8.0,1,7,0,0,75,11,2,48,0,6.0,1378883
4998,"Russell Muldoon",54.0,0,"","AU",1180,9.0,1,4,0,0,49,11,1,29,0,8.0,1394719
4999,"Alexis Degobert",54.0,0,"","JP",1685,6.0,0,1,0,0,0,5,1,15,0,10.0,1387713
5000,"Jamal Achak",54.0,0,"","IT",1903,6.0,0,1,0,0,8,4,1,15,0,3.0,1059262
5001,"David Rodriguez Diez",54.0,0,"","ES",1963,7.0,0,1,0,0,2,4,1,15,0,8.0,661769
5002,"Mattia Morandi",54.0,0,"","IT",2022,7.0,0,1,0,0,10,4,1,15,0,9.0,814672
5003,"Sascha Rideli",54.0,0,"","IT",2082,7.0,0,1,0,0,11,3,1,9,0,5.0,498073
5004,"Dave Nunn",54.0,0,"","GB",1559,7.0,0,2,0,0,15,6,1,18,0,11.0,541748
5005,"Smoke Fortune",54.0,0,"","US",1297,8.0,0,2,0,0,17,11,2,18,0,7.0,1395198
5006,"Simon Loesing",54.0,0,"","CH",3646,9.0,0,3,0,0,11,2,1,45,0,9.0,567252
5007,"Jeremy Izad",54.0,0,"","MC",1791,9.0,0,3,0,0,28,4,1,36,0,11.0,1127342
5008,"Wiktor Rogóż2",54.0,0,"","PL",1202,9.0,0,3,0,0,29,11,2,29,0,5.0,1397011
5009,"Michael Birner",54.0,0,"","US",1195,10.0,0,4,0,0,28,11,2,26,0,9.0,1384452
5010,"Raphael Monteiro2",53.75,0,"","BR",855,7.0,5,15,33,3,134,11,1,114,4,4.0,1301727
5011,"Alvaro Gonzalez10",53.5714302,0,"","ES",1032,6.0,8,26,3,0,179,11,1,323,0,9.0,1392571
5012,"Pepe Cunha",53.5,0,"","BR",1212,5.0,11,24,28,2,202,11,1,306,3,5.0,1385783
5013,"Stan Stanko",53.5,0,"","UA",1203,7.0,5,13,2,0,141,11,1,83,2,5.0,1384164
5014,"Slavik Mikoyan",53.5,0,"","AM",1245,6.0,3,5,5,0,34,11,1,56,0,3.0,1208364
5015,"Daan Van Der Bijl",53.5,0,"","NL",1357,7.0,3,6,3,0,33,11,1,83,0,7.0,1368638
5016,"Roman Cizek",53.5,0,"","DE",1294,6.0,2,5,0,0,19,11,1,66,0,7.0,1054824
5017,"Santino Cragnolini",53.5,0,"","AR",1347,7.0,2,5,0,0,41,11,1,51,1,5.0,1328200
5018,"Felipe Barbosa Titela",53.5,0,"","BR",1236,7.0,1,5,0,0,23,8,1,72,0,6.0,1293726
5019,"Miguel Angel31",53.3333321,0,"","MX",1083,5.0,6,11,15,1,61,11,1,123,1,6.0,1248225
5020,"BeomJun Park",53.3333321,0,"","KR",1290,6.0,12,24,0,0,190,11,1,311,0,10.0,1373126
5021,"Chris Purcell2",53.3333321,0,"","US",1241,6.0,4,10,0,0,87,9,1,140,0,6.0,1004131
5022,"Lee Chaeyoung",53.25,0,"","KH",1182,5.0,10,15,13,1,67,11,1,199,0,8.0,1336849
5023,"Colin Cashin",53.1666679,0,"","GB",1058,7.0,8,21,0,0,162,11,1,174,0,8.0,1381504
5024,"Gabriel Toledo3",53.0,0,"","BR",1090,6.0,6,15,26,2,176,11,1,163,0,6.0,1282275
5025,"Jonathan Fildes",53.0,0,"","IE",1081,1.0,2,2,22,2,8,11,1,28,2,1.0,1190077
5026,"Axel Gurdulich",53.0,0,"","AR",1072,5.0,2,4,8,1,23,11,1,27,1,5.0,1121990
5027,"Riley Page",53.0,0,"","US",890,1.0,1,1,8,1,0,10,1,8,0,2.0,866552
5028,"Chevy Toutges",53.0,0,"","US",909,5.0,1,2,11,1,16,10,1,27,0,10.0,926693
5029,"Jordan Evans7",53.0,0,"","AU",1252,5.0,1,3,18,1,25,11,1,35,1,4.0,1025311
5030,"Robert Lister",53.0,0,"","US",1134,3.0,4,4,1,0,22,11,1,32,1,4.0,1219248
5031,"Berkin Süllü",53.0,0,"","TR",510,5.0,4,7,1,0,52,11,2,59,0,10.0,1189107
5032,"Steven Palmer4",53.0,0,"","GB",1078,5.0,4,6,0,0,69,11,1,79,0,7.0,1379870
